pos_0,pos_1,pos_2,rot_0,rot_1,rot_2,velocity_0,velocity_1,velocity_2,angular_velocity_0,angular_velocity_1,angular_velocity_2,current_lap_time_msec,frame_count,course_v,steering,throttle,brake,slip_angle_0,slip_angle_1,slip_angle_2,slipangle_3,u_delta,u_a,X,Y,psi,vx,vy,dpsi,ey,epsi,s
536.128723,5.633402,485.204467,0.028057,1.798277,-0.009067,25.636716,-1.096527,-6.040752,0.014253,-0.378708,-0.289051,8016,481,2521.315429,0.058181,1.0,0.0,0.051991,0.027507,0.001902,0.023837,0.1111192957098805,0.9999999999940223,536.128723,485.204467,-0.22748067320510312,26.338587520547595,-0.10343796505428582,0.378708,-0.9157934167901889,0.021988956536780846,2517.015429
537.848388,5.561349,484.81842,0.028947,1.771692,-0.02734,25.849191,-1.06691,-5.608718,0.022953,-0.404403,-0.247468,8083,485,2523.075439,0.058181,1.0,0.0,0.062422,0.03737,0.015209,0.037599,0.11111929571018775,0.9999999999994621,537.848388,484.81842,-0.20089567320510326,26.44852157018086,-0.3377864853465171,0.404403,-0.937204205457835,0.05360627243290178,2518.775439
539.582214,5.491044,484.466827,0.029445,1.744582,-0.041913,26.059474,-1.05009,-5.055806,0.021679,-0.402095,-0.174631,8150,489,2524.843505,0.058181,1.0,0.0,0.070206,0.044202,0.022365,0.045317,0.11111929570962815,0.9999999999965216,539.582214,484.466827,-0.17378567320510374,26.541157007503035,-0.4736498383664163,0.402095,-0.9415968693221214,0.08545989318998332,2520.5435049999996
541.769042,5.403829,484.083465,0.029692,1.711928,-0.053529,26.317636,-1.043066,-4.280157,0.019781,-0.385385,-0.100179,8233,494,2527.060302,0.058181,1.0,0.0,0.076728,0.049545,0.025533,0.049148,0.11111929570991738,0.9999999999994198,541.769042,484.083465,-0.14113167320510378,26.65803385899236,-0.5356671970187885,0.385385,-0.9161755461367679,0.12379338406940693,2522.7603019999997
543.091125,5.351328,483.884552,0.029741,1.693486,-0.056138,26.462045,-1.056162,-3.837816,0.02473,-0.344654,0.01038,8283,497,2528.391845,0.032327,1.0,0.0,0.048328,0.031029,0.026446,0.05026,0.061741196907760545,0.9999999999997368,543.091125,483.884552,-0.12268967320510349,26.73281134084731,-0.5704866751700108,0.344654,-0.886693904559233,0.14580474617400663,2524.091845
544.864868,5.279257,483.648193,0.030759,1.675746,-0.051426,26.639444,-1.104478,-3.433301,0.03176,-0.177068,0.192103,8350,501,2530.170166,-0.040603,1.0,0.0,-0.017586,-0.038445,0.023675,0.047149,-0.07754746179768568,0.9999999999959464,544.864868,483.648193,-0.10494967320510362,26.852532134523205,-0.6237390080279295,0.177068,-0.8447324296400904,0.16896446155863903,2525.8701659999997
546.648925,5.202362,483.424072,0.031978,1.675717,-0.030951,26.789333,-1.178471,-3.334611,0.012339,0.101599,0.337654,8416,505,2531.953857,-0.058181,1.0,0.0,-0.016509,-0.043051,0.014425,0.03665,-0.11111929571029526,0.9999999999998884,546.648925,483.424072,-0.10492067320510312,26.991243142434733,-0.510672823028469,-0.101599,-0.8189439340729506,0.17591590452939032,2527.653857
549.341613,5.081938,483.080688,0.032373,1.702955,0.002607,26.966737,-1.203131,-3.568645,-0.0064,0.359066,0.305742,8516,511,2534.641357,-0.058181,1.0,0.0,-0.025013,-0.049738,-0.01721,0.003815,-0.11111929571030205,0.9999999999999581,549.341613,483.080688,-0.13215867320510366,27.201835887482364,0.015997301978100342,-0.359066,0.833006405892694,0.1631600637170148,2530.341357
550.692993,5.022529,482.892181,0.031788,1.72266,0.017464,27.015621,-1.17698,-3.878618,-0.007957,0.406096,0.274047,8566,514,2535.990722,-0.058181,1.0,0.0,-0.033153,-0.05796,-0.03053,-0.009304,-0.11111929571028265,0.9999999999954462,550.692993,482.892181,-0.15186367320510374,27.291454086037295,0.25296141066020494,-0.406096,0.8619011773544972,0.15325448746901332,2531.690722
552.496948,4.946522,482.610168,0.030804,1.750452,0.035007,27.034353,-1.115057,-4.451858,-0.003306,0.419264,0.230602,8633,518,2537.79541,-0.058181,1.0,0.0,-0.041552,-0.06707,-0.041791,-0.0196,-0.11111929571029802,0.9999999999984756,552.496948,482.610168,-0.17965567320510356,27.394748698310725,0.4505835518257246,-0.419264,0.9111469816670056,0.14031456118014235,2533.49541
554.30017,4.874182,482.285705,0.029552,1.777984,0.047769,27.010839,-1.066906,-5.116549,0.000847,0.405429,0.147357,8700,522,2539.606201,-0.058181,1.0,0.0,-0.047696,-0.074271,-0.048171,-0.024889,-0.1111192957103047,0.9999999999997792,554.30017,482.285705,-0.20718767320510345,27.48568419387772,0.5492372417658178,-0.405429,0.9598438477953767,0.12951967679349896,2535.306201
555.650939,4.821544,482.012237,0.02879,1.797697,0.053784,26.977436,-1.046393,-5.636843,0.00577,0.389179,0.089344,8750,525,2540.968017,-0.058181,1.0,0.0,-0.050722,-0.078042,-0.050072,-0.026146,-0.11111929571030502,0.9999999999998351,555.650939,482.012237,-0.22690067320510376,27.55401530302743,0.5764484550029332,-0.389179,0.9883760241710738,0.12282367895910862,2536.668017
556.999694,4.769548,481.712646,0.028059,1.816787,0.056914,26.934955,-1.035266,-6.160714,0.007124,0.377585,0.034384,8800,528,2542.332763,-0.058181,1.0,0.0,-0.05281,-0.080744,-0.051047,-0.026807,-0.11111929571030524,0.9999999999998748,556.999694,481.712646,-0.24599067320510315,27.62436046726651,0.5838720890264666,-0.377585,1.0066943619710775,0.11661473091100133,2538.0327629999997
558.794616,4.700327,481.272918,0.027692,1.840993,0.057988,26.874376,-1.044443,-6.840834,0.021772,0.352879,-0.007848,8866,532,2544.15747,-0.058181,1.0,0.0,-0.054739,-0.08336,-0.050509,-0.026259,-0.11111929571030545,0.9999999999999117,558.794616,481.272918,-0.27019667320510354,27.725293256428877,0.5806970380083891,-0.352879,1.0128293415255132,0.10852138393662042,2539.85747
560.585021,4.629682,480.788696,0.028023,1.86444,0.058001,26.801149,-1.068926,-7.503063,0.023873,0.353572,-0.010984,8933,536,2545.987792,-0.058181,1.0,0.0,-0.054872,-0.083945,-0.049363,-0.025319,-0.11111929571030524,0.9999999999998912,560.585021,480.788696,-0.29364367320510354,27.825642318436515,0.5754751676700263,-0.353572,0.997459618176373,0.10039772620986304,2541.6877919999997
562.369934,4.557402,480.260528,0.028198,1.888331,0.058033,26.712972,-1.089039,-8.16304,0.02362,0.358557,-0.007446,9000,540,2547.823974,-0.058181,1.0,0.0,-0.054911,-0.084383,-0.049445,-0.025582,-0.11111929571030534,0.9999999999999417,562.369934,480.260528,-0.3175346732051034,27.92624691289454,0.5855155629290927,-0.358557,0.9612797961409376,0.09123921042681915,2543.5239739999997
564.591613,4.465884,479.537933,0.02829,1.918686,0.05852,26.576131,-1.099809,-8.997804,0.019744,0.36767,-0.001616,9083,545,2550.126464,-0.058181,1.0,0.0,-0.054936,-0.084756,-0.049599,-0.025815,-0.11111929571011502,0.9999999999577,564.591613,479.537933,-0.34788967320510356,28.051551169907285,0.6014089404476479,-0.36767,0.8864848877656355,0.07892956958654296,2545.8264639999998
566.359741,4.392489,478.909362,0.027981,1.943486,0.059313,26.445095,-1.098533,-9.673317,0.016929,0.371463,0.002362,9150,549,2551.974609,-0.058181,1.0,0.0,-0.055207,-0.085245,-0.050082,-0.026254,-0.11111929570979047,0.9999999997026972,566.359741,478.909362,-0.3726896732051035,28.151940224822578,0.6199781605269781,-0.371463,0.8068698037703709,0.06870736407878253,2547.6746089999997
568.556335,4.301341,478.059936,0.027583,1.974447,0.060628,26.254501,-1.089473,-10.521907,0.017528,0.370688,0.005316,9233,554,2554.291748,-0.058181,1.0,0.0,-0.055689,-0.085937,-0.050224,-0.02628,-0.11111929570864836,0.9999999991416498,568.556335,478.059936,-0.40365067320510306,28.27728733872587,0.6359012806902165,-0.370688,0.6934171131901936,0.0558862439628825,2549.991748
570.301208,4.228941,477.329589,0.027292,1.999158,0.061554,26.081022,-1.081681,-11.198031,0.018544,0.369245,0.003116,9300,558,2556.150634,-0.058181,1.0,0.0,-0.056167,-0.0866,-0.050458,-0.026402,-0.11111929571010823,0.9999999999571629,570.301208,477.329589,-0.428361673205103,28.375986456514372,0.6473016770857551,-0.369245,0.6101967640330936,0.045526330207210086,2551.850634
571.601806,4.174994,476.752258,0.027062,2.017669,0.0621,25.938922,-1.076091,-11.702742,0.018077,0.369356,-0.000878,9350,561,2557.547607,-0.058181,1.0,0.0,-0.056478,-0.086995,-0.050598,-0.026511,-0.11111929570997983,0.9999999999680808,571.601806,476.752258,-0.44687267320510315,28.449106814599116,0.6558706367709153,-0.369356,-0.5713310215351122,0.03769816498255568,2553.247607
573.754089,4.085205,475.736694,0.027105,2.046195,0.058627,25.759222,-1.098769,-12.380214,0.033927,0.231565,-0.240134,9433,566,2559.88208,0.058181,1.0,0.0,0.061206,0.030531,-0.050863,-0.026648,0.11111929570989428,0.9999999999997436,573.754089,475.736694,-0.47539867320510343,28.569126819036974,0.7824381949154624,-0.231565,-0.6010030012929494,0.026698357276121687,2555.5820799999997
575.044616,4.028035,475.112426,0.028159,2.048638,0.040001,25.800205,-1.16418,-12.516959,0.018171,-0.035796,-0.398109,9483,569,2561.290283,0.058181,1.0,0.0,0.037281,0.008469,-0.047911,-0.024909,0.1111192955923516,0.9999999995531661,575.044616,475.112426,-0.47784167320510385,28.666406603849342,0.7496486326864193,0.035796,-0.677507797570438,0.034489740106297906,2556.9902829999996
577.203735,3.927933,474.062591,0.02912,2.030432,0.008924,25.961153,-1.205527,-12.588303,-0.001281,-0.316822,-0.348542,9566,574,2563.654052,0.058181,1.0,0.0,0.042568,0.016905,-0.017288,0.003849,0.11111929570979227,0.9999999999991205,577.203735,474.062591,-0.4596356732051028,28.851196843832316,0.23511313799538947,0.316822,-0.8523365915329758,0.06960576481534164,2559.3540519999997
578.50885,3.86827,473.436584,0.028842,2.011512,-0.008286,26.13792,-1.183414,-12.451372,-0.006667,-0.401389,-0.323246,9616,577,2565.083984,0.058181,1.0,0.0,0.051862,0.026858,0.000208,0.021037,0.11111929570351849,0.9999999999931738,578.50885,473.436584,-0.4407156732051032,28.951944539660396,-0.11150776301516352,0.401389,-0.9600897994775027,0.0984384617386902,2560.7839839999997
579.824218,3.810239,472.821563,0.028515,1.990617,-0.023975,26.351291,-1.145382,-12.205561,0.004267,-0.409971,-0.271564,9666,580,2566.52246,0.038778,1.0,0.0,0.037981,0.020824,0.013172,0.034375,0.07406181953901692,0.9999999999675888,579.824218,472.821563,-0.41982067320510374,29.037945305754352,-0.40495569068811044,0.409971,-1.0542210223519757,0.12910903001336826,2562.22246
582.040893,3.717815,471.828643,0.028562,1.961091,-0.040256,26.707662,-1.10037,-11.726867,0.02484,-0.277055,-0.072341,9750,585,2568.937499,-0.009825,1.0,0.0,-0.000432,-0.006506,0.022782,0.045123,-0.01876588079306083,0.9999999999895282,582.040893,471.828643,-0.39029467320510314,29.16078027904445,-0.6837489738386342,0.277055,-1.164228840933761,0.17397751063377342,2564.637499
584.282714,3.625528,470.864776,0.030753,1.952077,-0.034756,26.95837,-1.135529,-11.499816,0.025442,0.012046,0.180153,9833,590,2571.372314,-0.058181,1.0,0.0,-0.024371,-0.050321,0.015708,0.038093,-0.11111929571029813,0.9999999999999062,584.282714,470.864776,-0.3812806732051035,29.301648908093487,-0.6425358803830843,-0.012046,-1.2207834510719986,0.19648219941142064,2567.072314
586.086181,3.545989,470.095001,0.032871,1.962932,-0.018649,27.060091,-1.216809,-11.570886,0.030844,0.241795,0.247523,9900,594,2573.33374,-0.058181,1.0,0.0,-0.019214,-0.044476,0.000806,0.022286,-0.11111929571029729,0.9999999999993405,586.086181,470.095001,-0.3921356732051038,29.428057373925583,-0.3512363167740915,-0.241795,-1.2471631101728913,0.19518322726511073,2569.03374
587.893127,3.461405,469.313446,0.03442,1.984853,-0.00218,27.077369,-1.294836,-11.817961,0.016941,0.367772,0.217462,9966,598,2575.306396,-0.058181,1.0,0.0,-0.028968,-0.054202,-0.019868,0.000981,-0.11111929571018987,0.9999999999991616,587.893127,469.313446,-0.41405667320510364,29.543908719582983,0.07464401269063359,-0.367772,-1.2681721486792845,0.18200103308293225,2571.0063959999998
589.697448,3.374055,468.507263,0.035512,2.011694,0.012667,27.005203,-1.319191,-12.250798,0.016587,0.412533,0.188823,10033,602,2577.28955,-0.049473,1.0,0.0,-0.033315,-0.055421,-0.035917,-0.015161,-0.09448791751766487,0.9999999999999226,589.697448,468.507263,-0.44089767320510376,29.650712917411234,0.44526867987298324,-0.412533,-1.2990183598728147,0.1635048555831552,2572.98955
591.046386,3.306952,467.882202,0.03667,2.03077,0.019329,26.934844,-1.350008,-12.589392,0.036536,0.338029,0.045597,10083,605,2578.783203,0.000461,1.0,0.0,-0.002118,-0.005087,-0.044683,-0.023468,0.0008820454050492398,0.9999999999998065,591.046386,467.882202,-0.45997367320510385,29.724088793657753,0.6761343215289788,-0.338029,-1.330899495034127,0.15031158012418055,2574.483203
592.39331,3.238875,467.242645,0.038427,2.042093,0.016942,26.907745,-1.371347,-12.854018,0.036317,0.16261,-0.106808,10133,608,2580.282958,0.025148,1.0,0.0,0.013866,0.00048,-0.046028,-0.024462,0.048029889736508534,0.9999999999978538,592.39331,467.242645,-0.47129667320510293,29.81053427832951,0.7645690092400486,-0.16261,-1.368717983161336,0.14450520710766146,2575.9829579999996
594.638488,3.118536,466.154235,0.042229,2.04293,0.002408,26.929876,-1.475602,-13.166758,0.048376,-0.076192,-0.212787,10216,613,2582.797851,0.025768,1.0,0.0,0.00716,-0.006041,-0.032369,-0.010818,0.04921341953550206,0.9999999999663645,594.638488,466.154235,-0.4721336732051036,29.971824023571784,0.5210588315968767,0.076192,-1.433176841192708,0.15195439703922564,2578.4978509999996
596.88977,2.989331,465.0484,0.044368,2.031129,-0.015942,27.034303,-1.587064,-13.311586,0.026518,-0.158843,-0.187755,10300,618,2585.334228,0.005869,1.0,0.0,-0.008038,-0.012381,-0.013293,0.007732,0.01121052755527111,0.9999999999936917,596.88977,465.0484,-0.4603326732051034,30.13378185950681,0.08397246491131405,0.158843,-1.4898933360746907,0.17163511670584053,2581.034228
598.698425,2.882534,464.156677,0.045127,2.022494,-0.026393,27.13512,-1.614645,-13.403016,0.001432,-0.089215,-0.106623,10366,622,2587.379882,-0.024576,1.0,0.0,-0.022295,-0.033903,-0.003031,0.017848,-0.04693783959187533,0.9999999999972704,598.698425,464.156677,-0.45169767320510346,30.26399792947864,-0.21448691141528897,0.089215,-1.5205916773798467,0.18650963777232776,2583.079882
600.512817,2.774641,463.256958,0.045065,2.023246,-0.028693,27.216768,-1.61414,-13.540946,-0.003198,0.077403,0.008424,10433,626,2589.440185,-0.040181,1.0,0.0,-0.022457,-0.040162,-0.002705,0.018259,-0.07674006695890882,0.9999999998601862,600.512817,463.256958,-0.45244967320510376,30.397882015022976,-0.2800855967067779,-0.077403,-1.5400083341021562,0.19233266197848065,2585.1401849999997
602.330749,2.667535,462.344696,0.044451,2.034828,-0.025558,27.255731,-1.598781,-13.75058,-0.017241,0.215129,0.038875,10500,630,2591.515136,-0.034285,1.0,0.0,-0.014411,-0.029393,-0.012057,0.009001,-0.06548008638231227,0.9999999992404618,602.330749,462.344696,-0.4640316732051035,30.52775314206244,-0.09803457582901487,-0.215129,-1.5499600794539565,0.18726586054719618,2587.215136
604.149963,2.56185,461.416015,0.043547,2.051379,-0.021841,27.262941,-1.571036,-14.015658,-0.022674,0.247174,0.025546,10566,634,2593.604736,-0.014874,1.0,0.0,-0.004654,-0.01163,-0.023145,-0.002017,-0.02840854401479395,0.9999999999861736,604.149963,461.416015,-0.4805826732051033,30.654132186121565,0.17550230263732658,-0.247174,-1.5560239881932576,0.17715372192075673,2589.3047359999996
605.969055,2.458618,460.468811,0.042035,2.06536,-0.021762,27.258186,-1.53324,-14.296553,-0.027607,0.175248,-0.025741,10633,638,2595.70874,0.000673,1.0,0.0,-0.00187,-0.003037,-0.029218,-0.007843,0.0012865124110231763,0.9999999999630264,605.969055,460.468811,-0.4945636732051035,30.77782357654312,0.3545526527769223,-0.175248,-1.559068865780619,0.16972799969259345,2591.40874
608.225341,2.333322,459.315734,0.038918,2.065975,-0.021279,26.715669,-1.473387,-12.951233,-0.053809,-0.182895,0.169497,10716,643,2598.355957,0.000291,1.0,0.0,-0.054487,-0.05481,-0.054728,-0.032282,0.0005562818977747208,0.9999999999312309,608.225341,459.315734,-0.49517867320510334,29.66096668434814,1.2994082067770627,0.182895,-1.5366135722693874,0.17685781856448102,2594.055957
610.004943,2.241919,458.422271,0.033813,2.05576,-0.006777,26.635522,-1.320362,-13.623036,-0.084193,-0.098958,0.197501,10783,647,2600.431152,-0.058181,1.0,0.0,-0.069534,-0.094442,-0.02332,0.000855,-0.11111929570974392,0.9999999998592475,610.004943,458.422271,-0.4849636732051028,29.914965600680297,0.36465762009649616,0.098958,-1.4883374233693,0.19286892899112884,2596.131152
611.335571,2.177608,457.726623,0.029538,2.05697,-0.001213,26.568819,-1.270703,-14.021459,-0.079648,0.07667,0.053319,10833,650,2601.990234,-0.058181,1.0,0.0,-0.047502,-0.073239,-0.017464,0.00807,-0.11111929571028954,0.9999999999968386,611.335571,457.726623,-0.4861736732051032,30.041690227073246,0.017431121992737886,-0.07667,-1.4620608535657316,0.19604226131084357,2597.6902339999997
613.094177,2.095355,456.807189,0.024664,2.063833,0.001804,26.246826,-1.199005,-13.825947,-0.074253,0.139451,0.076191,10900,654,2604.043457,-0.058181,1.0,0.0,-0.053436,-0.079491,-0.030556,-0.003777,-0.11111929571016718,0.9999999999973879,613.094177,456.807189,-0.49303667320510325,29.664683154873586,0.24343139083577015,-0.139451,-1.4117698289506253,0.19488885958151414,2599.743457
614.839721,2.018092,455.861358,0.020875,2.078097,0.003165,26.102487,-1.134861,-14.376171,-0.043928,0.252555,-0.012421,10966,658,2606.090087,-0.058181,1.0,0.0,-0.042985,-0.069324,-0.030884,-0.00316,-0.111119295710264,0.9999999999906405,614.839721,455.861358,-0.5073006732051031,29.799342022352125,0.11547831523145469,-0.252555,-1.3704058191686135,0.18594814292415374,2601.790087
616.575317,1.943866,454.880004,0.018994,2.098021,0.001078,25.94885,-1.106904,-14.899987,-0.016571,0.320047,-0.040982,11033,662,2608.138671,-0.058181,1.0,0.0,-0.041734,-0.068268,-0.035282,-0.00792,-0.11111929569723197,0.9999999999963604,616.575317,454.880004,-0.5272246732051036,29.921903905422234,0.17915244164289668,-0.320047,-1.3401065839421826,0.17082015835114728,2603.838671
618.299865,1.870094,453.863891,0.019248,2.120296,-0.00079,25.787689,-1.10912,-15.401933,0.015406,0.318829,-0.071764,11100,666,2610.189697,-0.0258,1.0,0.0,-0.017788,-0.031248,-0.039826,-0.013208,-0.049274399917368976,0.9999999999989456,618.299865,453.863891,-0.5494996732051032,30.03520145930728,0.33334276058718615,-0.318829,-1.3195912787154982,0.15235085403300108,2605.8896969999996
619.583801,1.813606,453.100891,0.020079,2.130693,-0.004532,25.631015,-1.129615,-15.347719,0.015285,0.163512,-0.11407,11150,669,2611.717041,0.012817,1.0,0.0,0.002915,-0.005256,-0.045674,-0.019759,0.024478973502047783,0.9999999999854385,619.583801,453.100891,-0.5598966732051034,29.868567976968386,0.6083218214110495,-0.163512,-1.3010283584070184,0.14419246924629225,2607.4170409999997
621.292541,1.737155,452.063079,0.021225,2.134408,-0.016351,25.589298,-1.154531,-15.674682,0.017281,0.012676,-0.180364,11216,673,2613.758544,0.000268,1.0,0.0,-0.018078,-0.020402,-0.034785,-0.009966,0.000512467435900027,0.9999999999768846,621.292541,452.063079,-0.563611673205104,30.00551488465677,0.42060009577834556,-0.012676,-1.2792517646275565,0.14279118383622058,2609.4585439999996
622.999389,1.659506,451.005187,0.022326,2.133773,-0.026834,25.57352,-1.164279,-15.952222,0.013405,-0.009186,-0.144444,11283,677,2615.806396,-0.009197,1.0,0.0,-0.017581,-0.022934,-0.021805,0.001898,-0.017565714402496258,0.9999999999952727,622.999389,451.005187,-0.5629766732051031,30.14055765144353,0.1584183944269899,0.009186,-1.2597117443611072,0.14553385477984526,2611.5063959999998
625.133544,1.563086,449.66098,0.02302,2.134947,-0.037311,25.596918,-1.14568,-16.210027,0.006177,0.03192,-0.107581,11366,682,2618.375732,-0.011353,1.0,0.0,-0.009969,-0.01566,-0.014536,0.008446,-0.02168376246955326,0.9999999999717141,625.133544,449.66098,-0.5641506732051038,30.297971107287655,-0.011542158175073425,-0.03192,-1.2378288049332409,0.14752224338776554,2614.075732
627.270935,1.469442,448.298126,0.023345,2.139771,-0.044301,25.642299,-1.108313,-16.420143,-3.2e-05,0.072728,-0.061788,11450,687,2620.955078,-0.011481,1.0,0.0,-0.006596,-0.012025,-0.014037,0.00863,-0.021928697432261446,0.9999999999791365,627.270935,448.298126,-0.5689746732051031,30.449109543671415,-0.017948352244983923,-0.072728,-1.2215056550317793,0.14727078501219681,2616.655078
628.555236,1.415027,447.471984,0.023441,2.144001,-0.045937,25.667127,-1.078168,-16.550683,-0.002553,0.090388,-0.020772,11500,690,2622.5083,-0.012968,1.0,0.0,-0.007475,-0.013376,-0.014977,0.007565,-0.02476761168541749,0.9999999999970421,628.555236,447.471984,-0.5732046732051028,30.54056813245127,0.01464061884113832,-0.090388,-1.2180473468188524,0.1467686007789294,2618.2083
630.269042,1.344332,446.35971,0.023637,2.150814,-0.044854,25.6872,-1.046843,-16.740814,-0.001004,0.10849,0.034428,11566,694,2624.585449,-0.014044,1.0,0.0,-0.008721,-0.015005,-0.016775,0.005639,-0.0268223130893515,0.9999999999971351,630.269042,446.35971,-0.5800176732051039,30.66074885929354,0.07467670269781834,-0.10849,-1.2245403647019784,0.14656967837579116,2620.285449
631.983215,1.27559,445.233734,0.023582,2.158626,-0.041275,25.683835,-1.023138,-16.955171,-0.008336,0.12144,0.057715,11633,698,2626.67041,-0.015589,1.0,0.0,-0.011082,-0.017998,-0.018887,0.003367,-0.029774177939468252,0.9999999999956088,631.983215,445.233734,-0.5878296732051034,30.775302776619224,0.13395131159876428,-0.12144,-1.2485782193273036,0.14724388907600794,2622.37041
633.696289,1.208122,444.092315,0.023543,2.167009,-0.037289,25.66084,-1.006438,-17.195169,-0.005058,0.127079,0.049533,11700,702,2628.763671,-0.015618,1.0,0.0,-0.012462,-0.019509,-0.020948,0.001321,-0.02982927904995074,0.9999999999976625,633.696289,444.092315,-0.5962126732051036,30.888832793854476,0.18043025650192668,-0.127079,1.2936072509616714,0.14931639087076365,2624.463671
635.406433,1.141157,442.933258,0.023534,2.176352,-0.033323,25.58151,-1.002367,-17.50649,-0.005305,0.176834,0.111755,11766,706,2630.86621,-0.058181,1.0,0.0,-0.048443,-0.07321,-0.022456,-0.000274,-0.11111929571030556,0.999999999998932,635.406433,442.933258,-0.6055556732051031,30.997784728197857,0.16789265768245976,-0.176834,1.3611736910722052,0.1522450999993039,2626.56621
637.105346,1.074245,441.746398,0.023115,2.194597,-0.022443,25.381557,-1.003328,-17.956054,-0.017177,0.320988,0.156451,11833,710,2632.979736,-0.058181,1.0,0.0,-0.040993,-0.066038,-0.027591,-0.005262,-0.1111192957101781,0.9999999995527398,637.105346,441.746398,-0.6238006732051034,31.089869095464092,0.2516954947390122,-0.320988,1.4478527571741768,0.14787828873421482,2628.6797359999996
638.78833,1.008364,440.526519,0.022096,2.219697,-0.011339,25.109899,-0.973418,-18.485847,-0.027075,0.40328,0.161481,11900,714,2635.105957,-0.058181,1.0,0.0,-0.043484,-0.068978,-0.037817,-0.014931,-0.11111929571018903,0.9999999993594244,638.78833,440.526519,-0.6489006732051035,31.177475792716017,0.44561226668115594,-0.40328,1.5482962938951967,0.13866859468398685,2630.805957
640.449768,0.944985,439.267852,0.020446,2.247803,-0.000325,24.751932,-0.925089,-19.104177,-0.027184,0.429029,0.178837,11966,718,2637.246826,-0.058181,1.0,0.0,-0.048761,-0.074979,-0.046516,-0.022698,-0.11111929571029261,0.9999999999415871,640.449768,439.267852,-0.6770066732051037,31.260982378288826,0.6153838836599057,-0.429029,1.6570963455636036,0.12804400774454183,2632.946826
642.08374,0.885705,437.965301,0.017762,2.276989,0.01048,24.322031,-0.871398,-19.769187,-0.039734,0.433764,0.130704,12033,722,2639.38623,-0.058181,1.0,0.0,-0.052152,-0.079321,-0.052319,-0.027327,-0.11111929571028582,0.9999999999223382,642.08374,437.965301,-0.7061926732051038,31.334178540533646,0.7424296572003186,-0.433764,1.7529388609376182,0.11792539113465894,2635.08623
643.686218,0.831158,436.616027,0.014539,2.305421,0.020434,23.821195,-0.785412,-20.485921,-0.05166,0.430973,0.133139,12100,726,2641.517822,-0.058181,1.0,0.0,-0.053037,-0.080894,-0.054624,-0.027966,-0.11111929571027819,0.999999999933148,643.686218,436.616027,-0.7346246732051034,31.40917998241008,0.7653125367037941,-0.430973,1.825901918615246,0.10919774116736691,2637.2178219999996
644.865844,0.793266,435.573516,0.011519,2.326196,0.025155,23.441387,-0.737138,-21.007114,-0.044044,0.401261,0.079726,12150,729,2643.115234,-0.058181,1.0,0.0,-0.055599,-0.083793,-0.057198,-0.029335,-0.11111929571029283,0.9999999999524338,644.865844,435.573516,-0.7553996732051029,31.467323913588444,0.7778102661124482,-0.401261,1.8684503344923233,0.10313320653306723,2638.8152339999997
646.786682,0.738133,433.776519,0.00651,2.358885,0.031446,22.76361,-0.6243,-21.879898,-0.045865,0.378888,0.030601,12233,734,2645.776123,-0.058181,1.0,0.0,-0.054592,-0.083469,-0.055974,-0.026457,-0.1111192957102834,0.9999999998965141,646.786682,433.776519,-0.7880886732051033,31.565931745542503,0.7098096633999749,-0.378888,1.916308870310911,0.09401069517889649,2641.476123
648.283508,0.69997,432.288482,0.003653,2.382564,0.032157,22.230997,-0.544282,-22.541307,-0.02919,0.352778,-0.001184,12300,738,2647.904052,-0.058181,1.0,0.0,-0.054127,-0.082858,-0.053534,-0.023554,-0.11111929571031817,0.9999999999692668,648.283508,432.288482,-0.8117676732051038,31.653578803847637,0.6153842627705597,-0.352778,1.934746944294551,0.08805407151526923,2643.6040519999997
650.105895,0.657583,430.370361,0.000791,2.411807,0.031618,21.58209,-0.470622,-23.299425,-0.025331,0.360227,0.012755,12383,743,2650.563476,-0.058181,1.0,0.0,-0.052135,-0.080063,-0.050702,-0.021112,-0.11111929571030545,0.9999999999997422,650.105895,430.370361,-0.841010673205103,31.754458087313694,0.5515484382743949,-0.360227,1.936745447766367,0.07854937091666003,2646.2634759999996
651.525329,0.628024,428.792053,-0.00141,2.435852,0.031937,21.084476,-0.425981,-23.861909,-0.009138,0.352872,0.0141,12450,747,2652.691406,-0.058181,1.0,0.0,-0.052778,-0.080612,-0.050859,-0.021811,-0.11111929571029908,0.9999999999936083,651.525329,428.792053,-0.865055673205104,31.837391117513587,0.571275895976628,-0.352872,1.9244214576037595,0.06918825381469984,2648.3914059999997
652.566894,0.608865,427.583312,-0.002808,2.454342,0.034248,20.678527,-0.369664,-24.287639,-0.021058,0.378995,0.039889,12500,750,2654.287841,-0.058181,1.0,0.0,-0.051115,-0.078886,-0.049786,-0.021263,-0.11111929571030524,0.9999999999993802,652.566894,427.583312,-0.8835456732051039,31.89293320183763,0.575933040528831,-0.378995,1.9083593730547626,0.06114077401039375,2649.9878409999997
653.925537,0.585391,425.940338,-0.004409,2.479041,0.036456,20.149564,-0.32308,-24.831272,-0.005936,0.371275,0.079376,12566,754,2656.41748,-0.058181,1.0,0.0,-0.053337,-0.080831,-0.051019,-0.022793,-0.11111929571030545,0.9999999999998598,653.925537,425.940338,-0.9082446732051039,31.972214788018874,0.6119477729899447,-0.371275,1.880645621517074,0.049354176478732636,2652.11748
